유저ID,상품ID,평점,구매일자
USER024,ITEM026,5,2024-05-24
USER024,ITEM008,2,2024-06-07
USER024,ITEM033,1,2024-12-04
USER024,ITEM017,4,2024-06-28
USER024,ITEM036,3,2024-01-12
USER024,ITEM034,2,2024-03-05
USER024,ITEM027,3,2024-01-21
USER024,ITEM009,3,2024-10-30
USER024,ITEM024,4,2024-03-31
USER024,ITEM005,4,2024-09-09
USER024,ITEM006,1,2024-06-09
USER024,ITEM048,3,2024-06-04
USER024,ITEM043,2,2024-11-17
USER024,ITEM004,3,2024-08-05
USER024,ITEM045,3,2024-11-24
USER024,ITEM013,4,2024-02-11
USER025,ITEM030,2,2024-10-20
USER025,ITEM038,1,2024-01-23
USER025,ITEM025,3,2024-05-01
USER025,ITEM033,2,2024-11-02
USER025,ITEM027,3,2024-10-18
USER025,ITEM026,3,2024-09-22
USER025,ITEM040,2,2024-05-20
USER025,ITEM044,2,2024-08-19
USER025,ITEM032,2,2024-07-27
USER025,ITEM015,4,2024-04-15
USER025,ITEM048,4,2024-09-07
USER025,ITEM011,3,2024-05-07
USER025,ITEM029,3,2024-10-11
USER025,ITEM002,3,2024-07-26
USER025,ITEM047,3,2024-01-21
USER025,ITEM003,5,2024-07-01
USER025,ITEM016,3,2024-09-10
USER025,ITEM045,2,2024-01-04
USER025,ITEM006,4,2024-12-12
USER025,ITEM008,5,2024-08-17
USER025,ITEM035,3,2024-02-19
USER025,ITEM009,3,2024-03-19
USER025,ITEM020,5,2024-12-15
USER025,ITEM034,2,2024-05-05
USER025,ITEM019,3,2024-09-22
USER025,ITEM012,3,2024-04-18
USER025,ITEM042,3,2024-09-07
USER025,ITEM022,2,2024-11-10
USER025,ITEM041,3,2024-12-13
USER026,ITEM033,2,2024-04-27
USER026,ITEM022,4,2024-12-06
USER026,ITEM026,3,2024-06-16
USER026,ITEM008,3,2024-08-17
USER026,ITEM007,3,2024-11-25
USER026,ITEM040,2,2024-02-10
USER026,ITEM031,3,2024-09-14
USER026,ITEM028,5,2024-02-20
USER026,ITEM011,1,2024-06-24
USER026,ITEM016,3,2024-08-09
USER026,ITEM038,3,2024-10-10
USER026,ITEM013,2,2024-08-29
USER026,ITEM050,4,2024-07-18
USER027,ITEM033,1,2024-03-02
USER027,ITEM012,5,2024-07-24
USER027,ITEM022,3,2024-03-27
USER027,ITEM028,2,2024-03-15
USER027,ITEM040,2,2024-12-05
USER027,ITEM023,3,2024-06-30
USER027,ITEM024,4,2024-09-17
USER028,ITEM043,2,2024-06-21
USER028,ITEM011,2,2024-01-09
USER028,ITEM015,4,2024-10-22
USER028,ITEM029,4,2024-04-07
USER028,ITEM027,4,2024-06-15
USER028,ITEM044,3,2024-01-30
USER028,ITEM009,4,2024-03-03
USER028,ITEM024,4,2024-04-16
USER028,ITEM023,3,2024-04-19
USER028,ITEM012,3,2024-12-09
USER028,ITEM025,2,2024-07-02
USER028,ITEM022,3,2024-04-26
USER028,ITEM036,2,2024-01-20
USER028,ITEM017,3,2024-05-15
USER028,ITEM006,4,2024-06-26
USER028,ITEM045,3,2024-12-18
USER028,ITEM001,5,2024-04-05
USER028,ITEM046,4,2024-07-14
USER028,ITEM013,3,2024-06-04
USER028,ITEM019,3,2024-12-02
USER028,ITEM038,2,2024-07-01
USER028,ITEM048,4,2024-05-18
USER028,ITEM002,4,2024-04-12
USER028,ITEM033,1,2024-06-25
USER028,ITEM005,4,2024-02-21
USER028,ITEM016,3,2024-07-03
USER028,ITEM032,2,2024-10-27
USER028,ITEM042,3,2024-09-26
USER028,ITEM004,4,2024-10-14
USER028,ITEM021,3,2024-10-02
USER028,ITEM049,3,2024-10-11
USER028,ITEM008,3,2024-03-06
USER028,ITEM030,3,2024-06-18
USER028,ITEM028,4,2024-09-15
USER028,ITEM039,2,2024-02-09
USER028,ITEM031,3,2024-08-08
USER028,ITEM047,4,2024-05-29
USER028,ITEM003,3,2024-07-23
USER028,ITEM041,4,2024-12-27
USER028,ITEM020,4,2024-07-02
USER028,ITEM018,3,2024-08-07
USER028,ITEM050,4,2024-01-17
USER028,ITEM034,3,2024-10-07
USER028,ITEM010,5,2024-05-22
USER028,ITEM026,3,2024-09-08
USER028,ITEM040,1,2024-07-21
USER029,ITEM041,2,2024-11-06
USER029,ITEM011,2,2024-11-23
USER029,ITEM035,4,2024-11-07
USER029,ITEM030,5,2024-04-14
USER029,ITEM006,2,2024-02-16
USER029,ITEM009,2,2024-09-16
USER029,ITEM014,3,2024-04-16
USER029,ITEM002,2,2024-12-10
USER029,ITEM022,3,2024-06-02
USER029,ITEM029,3,2024-08-31
USER029,ITEM049,4,2024-04-14
USER029,ITEM039,2,2024-09-28
USER029,ITEM005,2,2024-09-02
USER029,ITEM034,2,2024-09-16
USER029,ITEM028,3,2024-04-21
USER029,ITEM037,2,2024-12-11
USER029,ITEM004,1,2024-06-25
USER029,ITEM015,2,2024-09-01
USER029,ITEM027,4,2024-08-26
USER029,ITEM020,1,2024-10-28
USER029,ITEM046,3,2024-11-03
USER029,ITEM008,2,2024-07-09
USER029,ITEM024,4,2024-03-10
USER030,ITEM026,2,2024-06-04
USER030,ITEM034,4,2024-11-04
USER030,ITEM002,1,2024-12-25
USER030,ITEM035,3,2024-08-25
USER030,ITEM018,2,2024-06-26
USER030,ITEM013,3,2024-04-06
USER030,ITEM025,1,2024-05-14
USER030,ITEM042,2,2024-09-23
USER030,ITEM005,2,2024-01-30
USER030,ITEM030,1,2024-02-29
USER030,ITEM033,4,2024-06-07
USER030,ITEM049,3,2024-02-13
USER030,ITEM024,2,2024-02-20
USER030,ITEM039,4,2024-05-16
USER030,ITEM017,4,2024-05-22
USER030,ITEM023,1,2024-11-08
USER030,ITEM038,4,2024-02-20
USER030,ITEM031,4,2024-08-24
USER030,ITEM021,2,2024-10-09
USER030,ITEM001,2,2024-10-10
USER030,ITEM029,2,2024-02-21
USER030,ITEM012,2,2024-08-05
USER030,ITEM004,2,2024-05-03
USER030,ITEM014,3,2024-11-17
USER030,ITEM040,5,2024-08-03
USER030,ITEM047,2,2024-06-04
USER030,ITEM046,4,2024-08-14
USER030,ITEM003,1,2024-11-19
USER030,ITEM050,4,2024-10-19
USER030,ITEM048,3,2024-10-07
USER030,ITEM020,4,2024-06-21
USER030,ITEM027,2,2024-01-03
USER030,ITEM041,2,2024-09-09
USER030,ITEM022,1,2024-09-18
USER030,ITEM036,3,2024-05-20
USER030,ITEM007,1,2024-06-13
USER030,ITEM009,3,2024-10-21
USER030,ITEM044,2,2024-03-25
USER030,ITEM045,3,2024-10-06
USER030,ITEM032,4,2024-07-21
USER030,ITEM010,1,2024-08-12
USER030,ITEM015,3,2024-03-22
USER030,ITEM043,2,2024-10-09
USER030,ITEM019,4,2024-04-04
USER030,ITEM008,1,2024-01-29
USER030,ITEM037,4,2024-12-01
USER030,ITEM028,2,2024-06-11
USER030,ITEM011,2,2024-08-03
USER030,ITEM016,3,2024-02-21
USER030,ITEM006,2,2024-02-03
USER031,ITEM013,4,2024-08-22
USER031,ITEM016,4,2024-07-06
USER031,ITEM026,3,2024-05-22
USER031,ITEM046,4,2024-08-25
USER031,ITEM006,4,2024-10-20
USER031,ITEM004,4,2024-03-10
USER031,ITEM008,3,2024-04-23
USER031,ITEM012,3,2024-02-12
USER031,ITEM043,3,2024-11-28
USER031,ITEM030,3,2024-06-30
USER031,ITEM049,3,2024-04-07
USER031,ITEM033,5,2024-08-27
USER031,ITEM019,4,2024-08-17
USER032,ITEM041,5,2024-12-24
USER032,ITEM030,3,2024-12-20
USER032,ITEM035,5,2024-02-05
USER032,ITEM023,3,2024-10-03
USER032,ITEM011,2,2024-09-14
USER032,ITEM018,4,2024-09-21
USER032,ITEM036,4,2024-04-17
USER032,ITEM049,4,2024-04-23
USER032,ITEM020,3,2024-06-22
USER032,ITEM012,3,2024-12-06
USER032,ITEM048,4,2024-12-30
USER032,ITEM004,3,2024-12-21
USER032,ITEM033,5,2024-03-21
USER032,ITEM009,2,2024-10-20
USER032,ITEM043,4,2024-10-14
USER032,ITEM027,2,2024-08-14
USER032,ITEM047,5,2024-08-29
USER032,ITEM037,5,2024-03-27
USER033,ITEM012,4,2024-02-13
USER033,ITEM019,5,2024-12-15
USER033,ITEM007,3,2024-01-19
USER033,ITEM026,3,2024-10-14
USER033,ITEM016,4,2024-03-06
USER033,ITEM025,3,2024-09-19
USER033,ITEM022,3,2024-04-09
USER033,ITEM009,2,2024-08-28
USER033,ITEM006,2,2024-09-12
USER033,ITEM045,4,2024-05-05
USER033,ITEM021,2,2024-09-05
USER033,ITEM035,2,2024-01-13
USER033,ITEM047,5,2024-06-08
USER033,ITEM001,1,2024-02-29
USER033,ITEM042,5,2024-05-26
USER033,ITEM036,1,2024-09-26
USER033,ITEM024,2,2024-01-12
USER033,ITEM023,2,2024-10-14
USER033,ITEM043,4,2024-06-04
USER033,ITEM050,5,2024-11-01
USER033,ITEM008,3,2024-10-08
USER033,ITEM005,2,2024-04-20
USER033,ITEM002,3,2024-06-16
USER033,ITEM038,2,2024-07-19
USER033,ITEM034,2,2024-01-28
USER033,ITEM003,3,2024-01-02
USER033,ITEM041,4,2024-09-29
USER033,ITEM004,3,2024-09-20
USER033,ITEM037,1,2024-09-05
USER033,ITEM015,4,2024-11-19
USER033,ITEM010,3,2024-01-26
USER033,ITEM030,2,2024-05-03
USER033,ITEM039,2,2024-08-31
USER033,ITEM014,3,2024-02-19
USER033,ITEM044,4,2024-07-06
USER033,ITEM032,2,2024-12-21
USER034,ITEM035,2,2024-05-26
USER034,ITEM043,1,2024-10-03
USER034,ITEM038,1,2024-04-15
USER034,ITEM033,1,2024-04-08
USER034,ITEM008,4,2024-07-07
USER034,ITEM018,3,2024-12-21
USER034,ITEM019,4,2024-10-29
USER034,ITEM017,4,2024-05-16
USER034,ITEM003,5,2024-03-22
USER034,ITEM013,4,2024-06-10
USER034,ITEM041,2,2024-11-11
USER034,ITEM031,3,2024-12-24
USER034,ITEM005,5,2024-10-29
USER034,ITEM030,4,2024-08-24
USER034,ITEM050,2,2024-07-15
USER034,ITEM024,4,2024-01-24
USER034,ITEM045,1,2024-04-29
USER034,ITEM001,4,2024-07-24
USER034,ITEM004,5,2024-10-20
USER034,ITEM044,2,2024-05-02
USER034,ITEM002,5,2024-03-27
USER034,ITEM026,4,2024-09-02
USER034,ITEM022,4,2024-06-16
USER034,ITEM039,2,2024-06-05
USER034,ITEM028,4,2024-05-15
USER034,ITEM032,2,2024-05-09
USER034,ITEM006,5,2024-01-19
USER034,ITEM011,3,2024-03-13
USER034,ITEM016,4,2024-10-22
USER034,ITEM015,4,2024-03-14
USER034,ITEM047,1,2024-07-09
USER034,ITEM021,4,2024-05-02
USER034,ITEM036,1,2024-07-07
USER034,ITEM042,3,2024-07-17
USER034,ITEM020,3,2024-02-14
USER035,ITEM040,3,2024-03-04
USER035,ITEM037,3,2024-04-10
USER035,ITEM011,5,2024-07-17
USER035,ITEM047,2,2024-07-06
USER035,ITEM032,3,2024-01-27
USER035,ITEM006,4,2024-04-14
USER035,ITEM007,4,2024-04-14
USER035,ITEM044,2,2024-02-18
USER035,ITEM008,3,2024-02-01
USER035,ITEM015,5,2024-07-23
USER035,ITEM012,5,2024-09-15
USER035,ITEM020,4,2024-06-08
USER036,ITEM008,3,2024-08-30
USER036,ITEM022,5,2024-02-25
USER036,ITEM015,2,2024-11-17
USER036,ITEM013,2,2024-01-28
USER036,ITEM027,4,2024-01-03
USER036,ITEM044,4,2024-10-16
USER036,ITEM030,5,2024-12-21
USER036,ITEM050,4,2024-10-19
USER036,ITEM038,4,2024-06-19
USER036,ITEM033,3,2024-12-07
USER036,ITEM028,4,2024-06-24
USER036,ITEM018,3,2024-12-21
USER036,ITEM006,3,2024-09-21
USER036,ITEM036,3,2024-03-04
USER036,ITEM037,4,2024-10-25
USER036,ITEM043,5,2024-04-19
USER036,ITEM012,1,2024-06-16
USER036,ITEM011,2,2024-01-22
USER036,ITEM039,3,2024-02-24
USER036,ITEM017,1,2024-03-02
USER036,ITEM045,3,2024-11-17
USER036,ITEM007,4,2024-11-09
USER036,ITEM005,1,2024-10-30
USER036,ITEM016,1,2024-06-03
USER036,ITEM042,4,2024-09-12
USER036,ITEM002,3,2024-06-15
USER036,ITEM031,3,2024-05-10
USER036,ITEM024,5,2024-05-05
USER036,ITEM048,4,2024-02-07
USER036,ITEM034,4,2024-08-27
USER036,ITEM025,5,2024-07-18
USER036,ITEM026,5,2024-09-27
USER036,ITEM032,3,2024-03-11
USER036,ITEM009,2,2024-12-09
USER036,ITEM047,2,2024-04-26
USER036,ITEM041,3,2024-12-17
USER036,ITEM019,1,2024-03-17
USER036,ITEM040,2,2024-12-07
USER036,ITEM003,3,2024-12-13
USER036,ITEM049,3,2024-08-20
USER036,ITEM004,2,2024-12-29
USER036,ITEM046,4,2024-07-14
USER036,ITEM001,3,2024-08-21
USER036,ITEM020,1,2024-07-10
USER036,ITEM014,2,2024-07-25
USER036,ITEM021,4,2024-03-07
USER036,ITEM010,1,2024-02-09
USER036,ITEM035,3,2024-10-29
USER036,ITEM029,4,2024-10-30
USER037,ITEM040,2,2024-05-26
USER037,ITEM034,2,2024-07-23
USER037,ITEM031,2,2024-03-09
USER037,ITEM023,2,2024-04-19
USER037,ITEM028,2,2024-06-06
USER037,ITEM016,4,2024-03-31
USER037,ITEM046,4,2024-06-27
USER037,ITEM011,4,2024-12-15
USER037,ITEM025,1,2024-02-07
USER037,ITEM039,1,2024-02-28
USER037,ITEM007,2,2024-10-11
USER037,ITEM041,4,2024-09-30
USER037,ITEM015,3,2024-10-28
USER037,ITEM004,3,2024-07-01
USER037,ITEM013,4,2024-12-03
USER037,ITEM019,2,2024-05-02
USER037,ITEM017,3,2024-07-25
USER037,ITEM037,1,2024-02-25
USER037,ITEM014,3,2024-01-14
USER037,ITEM001,3,2024-07-29
USER037,ITEM049,5,2024-09-20
USER037,ITEM043,4,2024-10-16
USER037,ITEM033,1,2024-03-13
USER037,ITEM026,2,2024-01-31
USER037,ITEM027,2,2024-06-21
USER037,ITEM029,2,2024-10-14
USER037,ITEM008,2,2024-10-06
USER037,ITEM048,4,2024-09-10
USER037,ITEM038,2,2024-03-11
USER037,ITEM018,3,2024-09-27
USER037,ITEM010,2,2024-12-24
USER037,ITEM036,2,2024-09-04
USER037,ITEM024,2,2024-08-26
USER037,ITEM042,4,2024-04-01
USER037,ITEM044,3,2024-01-10
USER037,ITEM050,4,2024-08-22
USER037,ITEM003,2,2024-01-13
USER037,ITEM022,1,2024-02-25
USER037,ITEM002,1,2024-12-23
USER037,ITEM045,5,2024-02-09
USER037,ITEM006,1,2024-08-09
USER037,ITEM047,4,2024-12-10
USER037,ITEM030,2,2024-09-05
USER037,ITEM005,3,2024-10-25
USER038,ITEM038,2,2024-07-05
USER038,ITEM040,3,2024-04-01
USER038,ITEM014,2,2024-05-01
USER038,ITEM015,2,2024-01-19
USER038,ITEM025,3,2024-09-03
USER038,ITEM037,3,2024-04-07
USER038,ITEM033,2,2024-03-16
USER038,ITEM044,4,2024-11-26
USER038,ITEM031,3,2024-11-06
USER038,ITEM008,5,2024-11-07
USER038,ITEM010,5,2024-12-13
USER038,ITEM049,5,2024-02-01
USER038,ITEM004,5,2024-01-25
USER038,ITEM023,3,2024-08-11
USER038,ITEM039,3,2024-05-17
USER038,ITEM032,4,2024-06-02
USER038,ITEM017,3,2024-09-06
USER038,ITEM043,2,2024-07-22
USER038,ITEM035,3,2024-09-23
USER038,ITEM024,3,2024-08-21
USER038,ITEM048,4,2024-06-27
USER038,ITEM016,4,2024-01-01
USER038,ITEM006,5,2024-11-04
USER038,ITEM009,5,2024-04-17
USER038,ITEM019,3,2024-08-01
USER038,ITEM022,3,2024-04-21
USER038,ITEM027,3,2024-03-20
USER038,ITEM018,3,2024-01-22
USER038,ITEM050,3,2024-11-08
USER038,ITEM028,2,2024-06-01
USER038,ITEM013,2,2024-05-09
USER038,ITEM046,5,2024-12-26
USER038,ITEM034,2,2024-05-04
USER038,ITEM036,4,2024-06-19
USER038,ITEM029,2,2024-09-27
USER038,ITEM001,5,2024-03-03
USER038,ITEM002,4,2024-11-01
USER038,ITEM012,4,2024-08-24
USER038,ITEM011,1,2024-05-04
USER038,ITEM005,4,2024-06-18
USER038,ITEM047,4,2024-01-07
USER038,ITEM021,3,2024-08-07
USER038,ITEM030,3,2024-07-29
USER038,ITEM041,3,2024-03-11
USER039,ITEM003,2,2024-02-29
USER039,ITEM023,1,2024-10-07
USER039,ITEM020,5,2024-02-19
USER039,ITEM030,1,2024-06-24
USER039,ITEM039,3,2024-10-17
USER039,ITEM011,4,2024-10-15
USER039,ITEM006,2,2024-08-20
USER039,ITEM046,3,2024-06-10
USER039,ITEM047,3,2024-12-12
USER039,ITEM035,3,2024-06-18
USER039,ITEM038,3,2024-02-11
USER039,ITEM001,1,2024-10-11
USER039,ITEM005,1,2024-09-04
USER039,ITEM012,5,2024-07-21
USER039,ITEM021,2,2024-02-13
USER039,ITEM009,2,2024-11-03
USER039,ITEM033,3,2024-04-18
USER039,ITEM024,2,2024-01-01
USER039,ITEM018,5,2024-07-29
USER039,ITEM015,4,2024-03-16
USER039,ITEM025,1,2024-06-30
USER039,ITEM007,1,2024-01-23
USER039,ITEM050,2,2024-08-14
USER039,ITEM031,4,2024-02-09
USER039,ITEM013,5,2024-02-06
USER039,ITEM041,1,2024-12-09
USER039,ITEM002,3,2024-02-10
USER039,ITEM028,3,2024-06-13
USER039,ITEM042,2,2024-10-11
USER039,ITEM019,5,2024-05-28
USER039,ITEM036,4,2024-12-06
USER039,ITEM022,2,2024-09-17
USER039,ITEM008,2,2024-11-11
USER039,ITEM017,5,2024-09-09
USER039,ITEM048,3,2024-03-11
USER039,ITEM049,1,2024-09-08
USER039,ITEM044,2,2024-02-14
USER039,ITEM037,3,2024-02-16
USER039,ITEM040,3,2024-04-24
USER039,ITEM026,2,2024-03-30
USER039,ITEM016,4,2024-02-10
USER039,ITEM014,4,2024-07-07
USER039,ITEM034,3,2024-10-15
USER039,ITEM045,3,2024-10-06
USER039,ITEM043,2,2024-08-25
USER039,ITEM032,5,2024-10-31
USER039,ITEM010,2,2024-03-12
USER039,ITEM027,2,2024-02-13
USER040,ITEM013,3,2024-04-26
USER040,ITEM021,4,2024-06-18
USER040,ITEM019,4,2024-04-01
USER040,ITEM028,5,2024-05-20
USER040,ITEM026,3,2024-05-26
USER040,ITEM036,2,2024-12-18
USER040,ITEM040,2,2024-08-05
USER040,ITEM045,5,2024-11-26
USER040,ITEM009,5,2024-03-19
USER040,ITEM018,4,2024-04-24
USER041,ITEM047,2,2024-01-17
USER041,ITEM001,4,2024-08-20
USER041,ITEM027,3,2024-11-09
USER041,ITEM007,5,2024-12-17
USER041,ITEM019,2,2024-08-03
USER041,ITEM036,3,2024-12-07
USER041,ITEM038,2,2024-07-22
USER041,ITEM037,2,2024-08-03
USER041,ITEM023,2,2024-04-07
USER041,ITEM016,2,2024-08-02
USER041,ITEM034,2,2024-08-13
USER041,ITEM021,2,2024-02-08
USER041,ITEM017,2,2024-12-01
USER041,ITEM010,4,2024-08-26
USER041,ITEM048,2,2024-08-15
USER041,ITEM042,2,2024-04-20
USER041,ITEM028,4,2024-10-09
USER041,ITEM031,3,2024-10-21
USER041,ITEM008,5,2024-09-26
USER042,ITEM005,4,2024-02-17
USER042,ITEM027,3,2024-06-12
USER042,ITEM018,3,2024-05-21
USER042,ITEM038,4,2024-07-15
USER042,ITEM010,4,2024-07-13
USER042,ITEM039,4,2024-02-10
USER042,ITEM011,3,2024-05-23
USER042,ITEM017,4,2024-08-15
USER042,ITEM048,3,2024-02-24
USER042,ITEM019,5,2024-10-30
USER042,ITEM021,3,2024-04-23
USER042,ITEM014,3,2024-05-09
USER042,ITEM043,2,2024-04-17
USER042,ITEM023,2,2024-10-08
USER042,ITEM004,2,2024-05-19
USER042,ITEM024,4,2024-10-27
USER042,ITEM008,3,2024-10-31
USER042,ITEM028,2,2024-07-21
USER042,ITEM047,2,2024-02-17
USER042,ITEM009,3,2024-10-07
USER042,ITEM030,4,2024-02-22
USER042,ITEM003,4,2024-05-09
USER043,ITEM022,4,2024-06-28
USER043,ITEM026,3,2024-11-13
USER043,ITEM046,2,2024-07-17
USER043,ITEM019,2,2024-08-02
USER043,ITEM034,3,2024-11-27
USER043,ITEM048,1,2024-06-17
USER043,ITEM045,3,2024-10-12
USER043,ITEM033,4,2024-02-06
USER043,ITEM050,3,2024-08-09
USER043,ITEM028,5,2024-12-14
USER043,ITEM031,3,2024-11-15
USER043,ITEM005,2,2024-01-14
USER043,ITEM006,2,2024-03-15
USER043,ITEM037,4,2024-08-08
USER043,ITEM017,2,2024-05-06
USER043,ITEM007,1,2024-09-18
USER043,ITEM009,1,2024-12-04
USER043,ITEM001,2,2024-03-28
USER043,ITEM032,3,2024-07-28
USER043,ITEM038,3,2024-12-24
USER043,ITEM042,2,2024-04-18
USER043,ITEM036,3,2024-12-21
USER043,ITEM020,2,2024-01-05
USER043,ITEM044,3,2024-02-03
USER043,ITEM041,2,2024-05-16
USER043,ITEM040,3,2024-02-28
USER043,ITEM043,3,2024-04-11
USER043,ITEM008,1,2024-10-17
USER043,ITEM004,2,2024-08-21
USER043,ITEM030,4,2024-02-29
USER043,ITEM029,5,2024-01-07
USER043,ITEM039,3,2024-02-29
USER043,ITEM021,4,2024-10-31
USER043,ITEM012,1,2024-07-29
USER043,ITEM035,3,2024-05-30
USER043,ITEM013,1,2024-10-05
USER043,ITEM010,1,2024-01-05
USER043,ITEM024,4,2024-08-24
USER043,ITEM011,1,2024-10-10
USER043,ITEM014,1,2024-03-01
USER043,ITEM049,3,2024-06-25
USER043,ITEM023,5,2024-07-12
USER043,ITEM027,4,2024-01-18
USER043,ITEM018,1,2024-12-07
USER043,ITEM002,1,2024-02-25
USER044,ITEM048,3,2024-09-20
USER044,ITEM037,4,2024-02-02
USER044,ITEM034,3,2024-03-27
USER044,ITEM041,2,2024-07-16
USER044,ITEM028,5,2024-03-12
USER044,ITEM029,5,2024-10-19
USER044,ITEM047,4,2024-01-18
USER044,ITEM026,4,2024-11-24
USER044,ITEM013,3,2024-11-22
USER044,ITEM006,2,2024-01-03
USER044,ITEM045,2,2024-05-28
USER044,ITEM039,4,2024-01-07
USER044,ITEM046,3,2024-09-04
USER044,ITEM020,2,2024-05-01
USER044,ITEM025,4,2024-06-10
USER044,ITEM009,4,2024-10-15
USER044,ITEM031,2,2024-11-05
USER044,ITEM003,3,2024-12-30
USER044,ITEM033,4,2024-05-31
USER044,ITEM005,3,2024-05-28
USER044,ITEM024,5,2024-01-08
USER044,ITEM043,2,2024-10-11
USER044,ITEM040,5,2024-11-22
USER044,ITEM012,2,2024-03-28
USER044,ITEM035,3,2024-10-25
USER044,ITEM022,4,2024-07-14
USER044,ITEM007,4,2024-02-05
USER044,ITEM042,3,2024-05-31
USER044,ITEM023,3,2024-08-04
USER044,ITEM010,2,2024-10-27
USER044,ITEM036,3,2024-10-17
USER045,ITEM050,3,2024-12-01
USER045,ITEM007,5,2024-12-29
USER045,ITEM041,3,2024-04-03
USER045,ITEM017,4,2024-08-19
USER045,ITEM039,2,2024-08-19
USER045,ITEM024,3,2024-06-30
USER045,ITEM008,4,2024-06-30
USER045,ITEM031,3,2024-08-18
USER045,ITEM035,3,2024-11-22
USER045,ITEM046,2,2024-02-27
USER045,ITEM018,5,2024-05-19
USER045,ITEM040,4,2024-02-28
USER045,ITEM009,4,2024-01-17
USER045,ITEM006,5,2024-08-08
USER045,ITEM022,2,2024-07-03
USER045,ITEM003,4,2024-09-21
USER046,ITEM003,3,2024-06-08
USER046,ITEM010,5,2024-09-14
USER046,ITEM038,2,2024-08-29
USER046,ITEM014,2,2024-04-18
USER046,ITEM022,4,2024-11-28
USER046,ITEM027,2,2024-05-07
USER046,ITEM001,4,2024-11-21
USER046,ITEM036,2,2024-10-05
USER046,ITEM017,2,2024-09-04
USER046,ITEM035,1,2024-09-29
USER046,ITEM006,4,2024-06-11
USER046,ITEM046,2,2024-03-31
USER046,ITEM013,2,2024-07-29
USER046,ITEM019,1,2024-09-09
USER046,ITEM005,5,2024-11-04
USER046,ITEM042,3,2024-03-23
USER046,ITEM033,2,2024-08-13
USER046,ITEM007,4,2024-11-14
USER046,ITEM039,2,2024-06-24
USER046,ITEM026,3,2024-04-21
USER046,ITEM032,2,2024-06-17
USER046,ITEM037,4,2024-06-13
USER046,ITEM034,2,2024-01-23
USER046,ITEM030,3,2024-01-26
USER046,ITEM011,2,2024-05-08
USER046,ITEM043,2,2024-06-14
USER046,ITEM031,2,2024-08-04
USER046,ITEM015,2,2024-03-02
USER046,ITEM045,2,2024-08-20
USER046,ITEM049,3,2024-03-11
USER046,ITEM023,4,2024-11-10
USER046,ITEM020,2,2024-06-13
USER046,ITEM016,2,2024-01-09
USER046,ITEM024,2,2024-11-08
USER046,ITEM028,4,2024-04-27
USER046,ITEM048,3,2024-01-22
USER046,ITEM009,5,2024-03-06
USER046,ITEM025,3,2024-06-06
USER046,ITEM021,3,2024-06-25
USER046,ITEM004,4,2024-05-12
USER046,ITEM044,2,2024-08-28
USER046,ITEM012,2,2024-10-13
USER046,ITEM041,3,2024-09-27
USER046,ITEM050,2,2024-12-08
USER046,ITEM002,5,2024-05-19
USER047,ITEM048,3,2024-01-21
USER047,ITEM014,5,2024-09-07
USER047,ITEM045,3,2024-09-05
USER047,ITEM038,3,2024-03-16
USER047,ITEM012,5,2024-05-09
USER047,ITEM032,3,2024-11-24
USER047,ITEM003,4,2024-02-08
USER047,ITEM028,3,2024-10-27
USER047,ITEM011,4,2024-11-06
USER047,ITEM026,3,2024-08-11
USER047,ITEM031,1,2024-01-01
USER047,ITEM041,3,2024-05-23
USER047,ITEM049,4,2024-06-04
USER047,ITEM020,4,2024-05-29
USER047,ITEM050,4,2024-08-27
USER047,ITEM002,2,2024-01-30
USER048,ITEM045,4,2024-06-12
USER048,ITEM027,3,2024-09-26
USER048,ITEM048,5,2024-09-08
USER048,ITEM044,2,2024-04-23
USER048,ITEM013,4,2024-02-08
USER048,ITEM040,2,2024-01-09
USER048,ITEM050,3,2024-06-16
USER048,ITEM022,3,2024-05-05
USER048,ITEM009,2,2024-05-07
USER048,ITEM007,3,2024-02-03
USER048,ITEM003,3,2024-03-14
USER048,ITEM015,4,2024-11-05
USER048,ITEM037,3,2024-03-16
USER048,ITEM016,5,2024-01-21
USER048,ITEM012,4,2024-07-28
USER048,ITEM025,2,2024-06-20
USER048,ITEM020,3,2024-07-25
USER049,ITEM013,3,2024-12-23
USER049,ITEM005,1,2024-05-16
USER049,ITEM008,1,2024-10-27
USER049,ITEM025,4,2024-02-26
USER049,ITEM032,4,2024-08-05
USER049,ITEM018,4,2024-03-25
USER049,ITEM048,3,2024-06-08
USER049,ITEM012,5,2024-04-08
USER049,ITEM015,3,2024-02-19
USER049,ITEM020,2,2024-09-18
USER049,ITEM011,3,2024-05-01
USER049,ITEM043,3,2024-03-10
USER049,ITEM045,3,2024-04-12
USER049,ITEM024,4,2024-08-13
USER049,ITEM002,2,2024-08-10
USER049,ITEM017,5,2024-04-02
USER049,ITEM010,1,2024-12-28
USER049,ITEM030,4,2024-11-06
USER049,ITEM001,3,2024-02-19
USER049,ITEM047,2,2024-11-05
USER049,ITEM033,3,2024-02-27
USER049,ITEM027,4,2024-02-05
USER049,ITEM019,3,2024-12-18
USER049,ITEM037,2,2024-04-01
USER049,ITEM035,2,2024-08-13
USER049,ITEM044,3,2024-07-02
USER049,ITEM031,4,2024-12-25
USER049,ITEM022,5,2024-01-04
USER049,ITEM026,5,2024-10-16
USER049,ITEM049,2,2024-07-25
USER049,ITEM039,2,2024-09-11
